id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2023-854716,2023-12-21,1,Vente,181000,1,,RUE DES MURIERS,1555,64700,64260,Hendaye,64,,,64260000AW0230,,,4,24.55,,,,,,,,,1,2,Appartement,26.00,1,,,,,,-1.7791330,43.3702700,000AW
2023-854821,2023-12-27,1,Vente,95000,41,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AV0401,,,55,,,,,,,,,,1,2,Appartement,34.00,2,,,,,,-1.7692970,43.3739410,000AV
2023-854839,2023-12-19,1,Vente,174600,83,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AW0236,,,18,25.49,,,,,,,,,1,2,Appartement,25.00,1,,,,,,-1.7768530,43.3724560,000AW
2023-854843,2023-12-22,1,Vente,330000,5,,RUE DONGOXENIA,781,64700,64260,Hendaye,64,,,64260000AD0037,,,15,65.73,35,,,,,,,,2,2,Appartement,65.00,3,,,,,,-1.7507620,43.3706370,000AD
2023-854859,2023-12-22,1,Vente,610000,2,,RUE DES ORANGERS,1640,64700,64260,Hendaye,64,,,64260000AX0067,,,50,,67,110.74,,,,,,,2,2,Appartement,118.00,4,,,,,,-1.7806490,43.3697960,000AX
2023-854892,2023-12-20,1,Vente,245000,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,31,29.28,,,,,,,,,1,2,Appartement,29.00,2,,,,,,-1.7458800,43.3748420,000AB
2020-921271,2020-02-06,1,Vente,162640,7,,CHE DE MARIZABALENIA,1460,64700,64260,Hendaye,64,,,64260000AN0529,,,10,,,,,,,,,,1,2,Appartement,46.00,2,,,,,,-1.7671280,43.3572990,000AN
2020-921277,2020-02-04,1,Vente,154650,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,17,38.04,,,,,,,,,1,2,Appartement,40.00,2,,,,,,-1.7566670,43.3726580,000AS
2020-921279,2020-02-21,1,Vente,184000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,83,46.93,,,,,,,,,1,2,Appartement,47.00,3,,,,,,-1.7643690,43.3606700,000AO
2020-921285,2020-02-21,1,Vente,237000,57,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AV0390,,,13,50.51,,,,,,,,,1,2,Appartement,48.00,2,,,,,,-1.7724880,43.3699470,000AV
2020-921373,2020-02-07,1,Vente,250000,9008,,CHE D AGORRETA,30,64700,64260,Hendaye,64,,,64260000AE0353,,,1,75.83,,,,,,,,,1,2,Appartement,72.00,3,,,,,,-1.7665740,43.3550490,000AE
2020-921388,2020-02-18,1,Vente,160000,31,,AV DES ALLEES,100,64700,64260,Hendaye,64,,,64260000AN0674,,,61,,,,,,,,,,1,2,Appartement,55.00,2,,,,,,-1.7745600,43.3545560,000AN
2020-921400,2020-02-21,1,Vente,320000,17,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AT0015,,,5,,,,,,,,,,1,2,Appartement,44.00,2,,,,,,-1.7652820,43.3748030,000AT
2020-921432,2020-02-07,1,Vente,220000,56,,RUE ELISSACILIO,829,64700,64260,Hendaye,64,,,64260000AS0079,,,11,,3,64.42,,,,,,,2,2,Appartement,65.00,3,,,,,,-1.7619380,43.3753310,000AS
2020-921439,2020-02-14,1,Vente,339600,25,,RUE ZALDI,2269,64700,64260,Hendaye,64,,,64260000AD1160,,,2,84.28,,,,,,,,,1,1,Maison,90.00,3,S,sols,,,396.00,-1.7532780,43.3679080,000AD
2020-921440,2020-02-26,1,Vente,170000,6,,RUE PASTEUR,1760,64700,64260,Hendaye,64,,,64260000AI0494,,,243,,249,62.06,,,,,,,2,2,Appartement,58.00,3,,,,,,-1.7712460,43.3508700,000AI
2020-921476,2020-02-20,1,Vente,180000,1,,RUE GASCONENIA,1070,64700,64260,Hendaye,64,,,64260000AC0155,,,7,41.86,,,,,,,,,1,2,Appartement,35.00,1,,,,,,-1.7554310,43.3737580,000AC
2020-921492,2020-02-14,1,Vente,150000,9001,,CHE DE BIANTENIA,380,64700,64260,Hendaye,64,,,64260000AO0306,,,93,38.73,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7656160,43.3589190,000AO
2020-921544,2020-02-24,1,Vente,95000,15,,RUE SAINT EXUPERY,2000,64700,64260,Hendaye,64,,,64260000AD0292,,,6,21.87,,,,,,,,,1,2,Appartement,22.00,1,,,,,,-1.7567570,43.3702630,000AD
2020-921569,2020-02-28,1,Vente,206260,23,,RUE DES JASMINS,1280,64700,64260,Hendaye,64,,,64260000AV0259,,,6,,,,,,,,,,1,2,Appartement,53.00,3,,,,,,-1.7703190,43.3732320,000AV
2020-921570,2020-02-21,1,Vente,188000,9,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0084,,,17,48.53,,,,,,,,,1,2,Appartement,37.00,3,,,,,,-1.7616780,43.3701070,000AT
2020-921573,2020-02-11,1,Vente,915000,2,,RUE HENRI DUNANT,1175,64700,64260,Hendaye,64,,,64260000AT0038,,,,,,,,,,,,,0,1,Maison,190.00,6,S,sols,,,164.00,-1.7660880,43.3739350,000AT
2020-921575,2020-02-24,1,Vente,304795,74,,RUE RICHELIEU,1955,64700,64260,Hendaye,64,,,64260000AH0357,,,5,104.35,,,,,,,,,1,1,Maison,100.00,5,,,,,,-1.7671190,43.3435180,000AH
2020-921634,2020-02-27,1,Vente,148000,1,,RUE HELENE BOUCHER,1165,64700,64260,Hendaye,64,,,64260000AT0418,,,48,,65,47.15,,,,,,,2,2,Appartement,37.00,1,,,,,,-1.7620220,43.3708340,000AT
2020-921641,2020-02-27,1,Vente,120000,5,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0403,,,15,27.64,,,,,,,,,1,2,Appartement,29.00,2,,,,,,-1.7642790,43.3692690,000AT
2020-921642,2020-02-27,1,Vente,150000,1,,RUE DES ROSIERS,1970,64700,64260,Hendaye,64,,,64260000AV0307,,,16,38.90,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7715940,43.3688760,000AV
2020-921672,2020-02-14,1,Vente,117000,46,B,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AM0004,,,9,25.20,,,,,,,,,1,2,Appartement,25.00,2,,,,,,-1.7766120,43.3573770,000AM
2020-921670,2020-02-19,1,Vente,71000,41,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AI0109,,,15,14.00,17,,,,,,,,2,2,Appartement,15.00,1,,,,,,-1.7693870,43.3501600,000AI
2020-921724,2020-02-28,1,Vente,151100,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,180,53.43,,,,,,,,,1,2,Appartement,52.00,2,,,,,,-1.7802570,43.3494050,000AL
2020-921759,2020-02-28,1,Vente,170050,1,,RUE DU PONT,1860,64700,64260,Hendaye,64,,,64260000AN0056,,,1,47.98,,,,,,,,,1,2,Appartement,49.00,3,,,,,,-1.7727120,43.3574170,000AN
2020-921775,2020-03-12,1,Vente,226000,3,,RUE DE SAINT JEAN DE LUZ,2010,64700,64260,Hendaye,64,,,64260000AT0003,,,98,36.96,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7684710,43.3738230,000AT
2020-921796,2020-02-19,1,Vente,108000,11,,RUE DU CDT PASSICOT,670,64700,64260,Hendaye,64,,,64260000AM0334,,,1,,2,37.15,,,,,,,2,2,Appartement,39.00,1,,,,,,-1.7722940,43.3587650,000AM
2020-921814,2020-02-22,1,Vente,148300,2,,RUE PRIORENIA,1890,64700,64260,Hendaye,64,,,64260000AL0264,,,18,45.15,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7829740,43.3497530,000AL
2020-921860,2020-03-05,1,Vente,170000,11,,AV DES ALLEES,100,64700,64260,Hendaye,64,,,64260000AN0668,,,22,66.37,,,,,,,,,1,2,Appartement,66.00,3,,,,,,-1.7739390,43.3559970,000AN
2020-921876,2020-02-27,1,Vente,173000,1,,RUE DU PONT,1860,64700,64260,Hendaye,64,,,64260000AN0056,,,24,48.74,30,,,,,,,,2,2,Appartement,52.00,3,,,,,,-1.7727120,43.3574170,000AN
2020-921897,2020-02-21,1,Vente,220000,18,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AP0021,,,2,102.00,,,,,,,,,1,2,Appartement,104.00,4,,,,,,-1.7693760,43.3647270,000AP
2020-921902,2020-03-05,1,Vente,330340,67,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0339,,,,,,,,,,,,,0,1,Maison,88.00,4,S,sols,,,338.00,-1.7474610,43.3743730,000AB
2020-921923,2020-03-09,1,Vente,250000,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,412,59.76,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7566670,43.3726580,000AS
2020-921959,2020-03-30,1,Vente,100000,28,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0203,,,2,38.80,3,,,,,,,,2,2,Appartement,45.00,2,,,,,,-1.7646850,43.3721610,000AT
2020-921961,2020-03-03,1,Vente,163000,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,143,40.81,59,,,,,,,,2,2,Appartement,40.00,2,,,,,,-1.7741820,43.3716100,000AW
2020-921985,2020-03-05,1,Vente,290000,30,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AV0128,,,4,62.72,,,,,,,,,1,2,Appartement,76.00,4,,,,,,-1.7698760,43.3671470,000AV
2020-922011,2020-02-24,1,Vente,99533,84,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AX0135,,,198,21.14,,,,,,,,,1,2,Appartement,46.00,2,,,,,,-1.7856290,43.3708810,000AX
2020-922012,2020-02-24,1,Vente,155300,30,B,RUE D AIZPURDI,80,64700,64260,Hendaye,64,,,64260000AN0731,,,26,37.12,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7701120,43.3563980,000AN
2020-922025,2020-03-12,1,Vente,218000,7,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0243,,,56,64.11,,,,,,,,,1,2,Appartement,75.00,3,,,,,,-1.7739410,43.3721100,000AW
2020-922032,2020-03-30,1,Vente,215050,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,142,40.70,75,,,,,,,,2,2,Appartement,40.00,1,,,,,,-1.7741820,43.3716100,000AW
2020-922033,2020-03-20,1,Vente,128310,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,218,,,,,,,,,,1,2,Appartement,32.00,1,,,,,,-1.7520340,43.3720730,000AD
2020-922051,2020-03-16,1,Vente,155000,7,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0374,,,117,26.59,,,,,,,,,1,2,Appartement,28.00,2,,,,,,-1.7740900,43.3541050,000AN
2020-922084,2020-02-26,1,Vente,278600,73,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AW0238,,,6,,,,,,,,,,1,2,Appartement,46.00,3,,,,,,-1.7735590,43.3712380,000AW
2020-922102,2020-03-31,1,Vente,440000,10,,RUE ITHURRIA,1231,64700,64260,Hendaye,64,,,64260000AI0331,,,,,,,,,,,,,0,1,Maison,101.00,5,S,sols,,,737.00,-1.7695300,43.3529570,000AI
2020-922108,2020-02-28,1,Vente,177000,2,,RUE DE BELCENIA,360,64700,64260,Hendaye,64,,,64260000AM0604,,,23,,,,,,,,,,1,2,Appartement,48.00,2,,,,,,-1.7712550,43.3600010,000AM
2020-922120,2020-03-10,1,Vente,211000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,181,55.98,,,,,,,,,1,2,Appartement,55.00,3,,,,,,-1.7643690,43.3606700,000AO
2020-922133,2020-03-06,1,Vente,178000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,303,42.24,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7643690,43.3606700,000AO
2020-922164,2020-03-13,1,Vente,156000,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,199,30.43,,,,,,,,,1,2,Appartement,30.00,2,,,,,,-1.7802570,43.3494050,000AL
2020-922203,2020-02-26,1,Vente,159000,24,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0071,,,113,65.65,2,,,,,,,,2,2,Appartement,65.00,4,,,,,,-1.7794790,43.3491660,000AK
2020-922254,2020-03-30,1,Vente,160000,1,,RUE DES EUCALYPTUS,920,64700,64260,Hendaye,64,,,64260000AW0237,,,19,,,,,,,,,,1,2,Appartement,37.00,1,,,,,,-1.7761210,43.3708280,000AW
2020-922256,2020-03-12,1,Vente,458220,24,,RUE DES AUBEPINES,240,64700,64260,Hendaye,64,,,64260000AV0041,,,7,87.89,,,,,,,,,1,2,Appartement,80.00,4,S,sols,,,494.00,-1.7705570,43.3718780,000AV
2020-922256,2020-03-12,1,Vente,458220,24,,RUE DES AUBEPINES,240,64700,64260,Hendaye,64,,,64260000AV0041,,,9,16.91,,,,,,,,,1,2,Appartement,17.00,1,,,,,,-1.7705570,43.3718780,000AV
2020-922282,2020-04-08,1,Vente,145000,9004,,RUE POTENIA,1880,64700,64260,Hendaye,64,,,64260000AS0063,,,3,43.52,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7611900,43.3733890,000AS
2020-922307,2020-03-31,1,Vente,169870,2,,RUE DES DEPORTES,730,64700,64260,Hendaye,64,,,64260000AL0224,,,32,76.77,72,,,,,,,,2,2,Appartement,75.00,3,,,,,,-1.7817790,43.3523830,000AL
2020-922321,2020-03-16,1,Vente,422000,12,,RUE AICHE EGINA,50,64700,64260,Hendaye,64,,,64260000AK0180,,,,,,,,,,,,,0,1,Maison,106.00,7,S,sols,,,730.00,-1.7762650,43.3502960,000AK
2020-922345,2020-04-10,1,Vente,153000,2,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AE0570,,,13,41.06,,,,,,,,,1,2,Appartement,24.00,2,,,,,,-1.7675970,43.3551710,000AE
2020-922346,2020-04-24,1,Vente,180000,5,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AN0256,,,22,46.65,,,,,,,,,1,2,Appartement,47.00,2,,,,,,-1.7738720,43.3547060,000AN
2020-922356,2020-04-30,1,Vente,147250,7037,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD0037,,,100,33.26,128,,,,,,,,2,2,Appartement,35.00,2,,,,,,-1.7507620,43.3706370,000AD
2020-922369,2020-03-10,1,Vente,154000,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,129,40.23,78,,,,,,,,2,2,Appartement,40.00,2,,,,,,-1.7741820,43.3716100,000AW
2020-922380,2020-04-16,1,Vente,145000,1,,RUE DE SAINT JEAN DE LUZ,2010,64700,64260,Hendaye,64,,,64260000AT0001,,,5,19.35,,,,,,,,,1,2,Appartement,19.00,1,,,,,,-1.7687770,43.3737990,000AT
2020-922400,2020-04-14,1,Vente,211320,1,,RUE DES CITRONNIERS,650,64700,64260,Hendaye,64,,,64260000AW0240,,,70,34.07,,,,,,,,,1,2,Appartement,34.00,2,,,,,,-1.7738570,43.3706940,000AW
2020-922444,2020-05-12,1,Vente,207600,151,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0288,,,2,47.38,,,,,,,,,1,2,Appartement,47.00,3,,,,,,-1.7557450,43.3700050,000AD
2020-922459,2020-04-16,1,Vente,323000,27,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AN0631,,,1,269.93,,,,,,,,,1,2,Appartement,54.00,3,,,,,,-1.7770390,43.3561360,000AN
2020-922459,2020-04-16,1,Vente,323000,27,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AN0631,,,2,,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7770390,43.3561360,000AN
2020-922459,2020-04-16,1,Vente,323000,27,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AN0631,,,3,,,,,,,,,,1,2,Appartement,60.00,4,,,,,,-1.7770390,43.3561360,000AN
2020-922494,2020-04-24,1,Vente,431770,80,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AX0253,,,25,85.27,,,,,,,,,1,2,Appartement,87.00,3,,,,,,-1.7833610,43.3711190,000AX
2020-922495,2020-04-24,1,Vente,194000,8,,RUE DES EUCALYPTUS,920,64700,64260,Hendaye,64,,,64260000AW0089,,,4,34.50,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7754550,43.3717690,000AW
2020-922497,2020-05-13,1,Vente,190000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,103,,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7643690,43.3606700,000AO
2020-922526,2020-05-15,1,Vente,260000,7,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0243,,,7,,,,,,,,,,1,2,Appartement,66.00,3,,,,,,-1.7739410,43.3721100,000AW
2020-922527,2020-05-15,1,Vente,100000,28,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AM0057,,,5,79.06,,,,,,,,,1,2,Appartement,78.00,3,,,,,,-1.7762730,43.3584510,000AM
2020-922528,2020-05-15,1,Vente,230000,52,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0479,,,93,,,,,,,,,,1,2,Appartement,84.00,4,,,,,,-1.7759130,43.3491110,000AK
2020-922531,2020-05-19,1,Vente,157780,155,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0435,,,13,,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7557150,43.3716840,000AD
2020-922551,2020-05-15,1,Vente,170000,1,,RUE DE L ECOLE MATERNELLE,810,64700,64260,Hendaye,64,,,64260000AL0189,,,6,49.50,,,,,,,,,1,2,Appartement,49.00,3,,,,,,-1.7807830,43.3509740,000AL
2020-922553,2020-05-18,1,Vente,370000,9,,RUE DES FIGUIERS,970,64700,64260,Hendaye,64,,,64260000AW0245,,,233,,,,,,,,,,1,2,Appartement,82.00,4,,,,,,-1.7749400,43.3717900,000AW
2020-922556,2020-04-28,1,Vente,400000,9004,,RUE DES FIGUIERS,970,64700,64260,Hendaye,64,,,64260000AW0239,,,176,77.14,,,,,,,,,1,2,Appartement,77.00,4,,,,,,-1.7741900,43.3709390,000AW
2020-922645,2020-05-20,1,Vente,142000,48,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AO0027,,,46,,,,,,,,,,1,2,Appartement,33.00,2,,,,,,-1.7669120,43.3593450,000AO
2020-922648,2020-05-19,1,Vente,155000,29,,RUE DU PORT,1870,64700,64260,Hendaye,64,,,64260000AM0012,,,18,,,,,,,,,,1,2,Appartement,62.00,2,,,,,,-1.7764250,43.3582500,000AM
2020-922707,2020-05-25,1,Vente,135000,9001,,CHE DE BIANTENIA,380,64700,64260,Hendaye,64,,,64260000AO0306,,,149,41.82,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7656160,43.3589190,000AO
2020-922720,2020-04-30,1,Vente,90000,9009,,RUE ANSOENIA,130,64700,64260,Hendaye,64,,,64260000AV0449,,,7,66.77,,,,,,,,,1,2,Appartement,65.00,3,,,,,,-1.7657090,43.3691070,000AV
2020-922721,2020-04-30,1,Vente,205000,47,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AI0045,,,1,75.86,2,,3,,,,,,3,2,Appartement,60.00,2,,,,,,-1.7690860,43.3497020,000AI
2020-922736,2020-05-06,1,Vente,160000,74,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0438,,,83,,,,,,,,,,1,2,Appartement,68.00,3,,,,,,-1.7730190,43.3493700,000AK
2020-922746,2020-05-15,1,Vente,148000,21,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0391,,,183,23.40,,,,,,,,,1,2,Appartement,24.00,1,,,,,,-1.7658590,43.3732360,000AT
2020-922754,2020-05-27,1,Vente,237000,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,121,64.16,,,,,,,,,1,2,Appartement,64.00,3,,,,,,-1.7520340,43.3720730,000AD
2020-922760,2020-05-28,1,Vente,180000,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,92,48.60,,,,,,,,,1,2,Appartement,27.00,2,,,,,,-1.7458800,43.3748420,000AB
2020-922768,2020-05-12,1,Vente,407700,6,,RUE ZALDI,2269,64700,64260,Hendaye,64,,,64260000AD1135,,,,,,,,,,,,,0,1,Maison,122.00,4,S,sols,,,658.00,-1.7542940,43.3699880,000AD
2020-922771,2020-05-13,1,Vente,172600,30,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AI0493,,,2,47.07,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7710590,43.3527350,000AI
2020-922836,2020-05-14,1,Vente,142000,58,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AO0016,,,49,39.48,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7664540,43.3600740,000AO
2020-922845,2020-05-28,1,Vente,135000,25,,RUE DE L EGLISE,820,64700,64260,Hendaye,64,,,64260000AM0636,,,50029,41.34,,,,,,,,,1,2,Appartement,41.00,2,,,,,,-1.7751680,43.3573460,000AM
2020-922847,2020-05-28,1,Vente,290000,2,,PAS DE LA FORTE PENTE,1040,64700,64260,Hendaye,64,,,64260000AM0158,,,,,,,,,,,,,0,2,Appartement,52.00,2,S,sols,,,346.00,-1.7727760,43.3590990,000AM
2020-922847,2020-05-28,1,Vente,290000,2,,PAS DE LA FORTE PENTE,1040,64700,64260,Hendaye,64,,,64260000AM0158,,,,,,,,,,,,,0,2,Appartement,91.00,4,S,sols,,,346.00,-1.7727760,43.3590990,000AM
2020-922851,2020-05-28,1,Vente,218000,7,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0374,,,104,58.29,,,,,,,,,1,2,Appartement,59.00,3,,,,,,-1.7740900,43.3541050,000AN
2020-922852,2020-05-29,1,Vente,230000,4,B,RUE D IRUN,1210,64700,64260,Hendaye,64,,,64260000AV0432,,,1,39.92,,,,,,,,,1,2,Appartement,34.00,3,,,,,,-1.7727560,43.3722810,000AV
2020-922863,2020-05-25,1,Vente,79000,7,,RUE DE LA FONTAINE,1010,64700,64260,Hendaye,64,,,64260000AM0530,,,1,26.57,,,,,,,,,1,2,Appartement,31.00,2,,,,,,-1.7755010,43.3574880,000AM
2020-922925,2020-06-02,1,Vente,151000,155,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0435,,,38,37.34,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7557150,43.3716840,000AD
2020-922932,2020-05-29,1,Vente,290200,29,,RUE DU PORT,1870,64700,64260,Hendaye,64,,,64260000AM0012,,,16,101.65,,,,,,,,,1,2,Appartement,108.00,4,,,,,,-1.7764250,43.3582500,000AM
2020-922971,2020-05-26,1,Vente,128000,67,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AL0025,,,43,36.55,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7797310,43.3539160,000AL
2020-922992,2020-05-27,1,Vente,415000,7,,RUE ANDRE HATCHONDO,233,64700,64260,Hendaye,64,,,64260000AR0280,,,,,,,,,,,,,0,1,Maison,95.00,3,S,sols,,,601.00,-1.7625990,43.3637540,000AR
2020-922993,2020-05-22,1,Vente,157000,12,,RUE D IRANDATZ,1200,64700,64260,Hendaye,64,,,64260000AK0249,,,4,43.83,,,,,,,,,1,2,Appartement,46.00,2,,,,,,-1.7732680,43.3531750,000AK
2020-923002,2020-05-13,1,Vente,275000,7,,RUE SALVADOR ALLENDE,2016,64700,64260,Hendaye,64,,,64260000AM0194,,,,,,,,,,,,,0,1,Maison,114.00,5,S,sols,,,151.00,-1.7732440,43.3598870,000AM
2020-923018,2020-05-25,1,Vente,470000,9016,,RUE D AGUERRIA,40,64700,64260,Hendaye,64,,,64260000AD0453,,,,,,,,,,,,,0,1,Maison,120.00,6,S,sols,,,1630.00,-1.7523610,43.3737040,000AD
2020-923019,2020-05-19,1,Vente,323000,6,,RUE DE SANTIAGO,2040,64700,64260,Hendaye,64,,,64260000AL0399,,,321,74.27,,,,,,,,,1,2,Appartement,76.00,3,,,,,,-1.7764240,43.3532700,000AL
2020-923049,2020-05-27,1,Vente,471800,26,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0282,,,,,,,,,,,,,0,1,Maison,96.00,3,S,sols,,,354.00,-1.7464940,43.3729690,000AB
2020-923070,2020-05-14,1,Vente,440000,23,,RUE D ARMATONDE,170,64700,64260,Hendaye,64,,,64260000AC0146,,,80,73.91,,,,,,,,,1,2,Appartement,74.00,4,,,,,,-1.7555840,43.3745130,000AC
2020-923070,2020-05-14,1,Vente,440000,1,,RUE HELENE BOUCHER,1165,64700,64260,Hendaye,64,,,64260000AT0418,,,52,,73,37.89,,,,,,,2,2,Appartement,37.00,1,,,,,,-1.7620220,43.3708340,000AT
2020-923103,2020-06-04,1,Vente,375000,3,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AV0220,,,14,,51,75.09,,,,,,,2,2,Appartement,73.00,3,,,,,,-1.7732610,43.3723100,000AV
2020-923119,2020-05-19,1,Vente,125000,9001,,CHE DE BIANTENIA,380,64700,64260,Hendaye,64,,,64260000AO0306,,,69,38.43,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7656160,43.3589190,000AO
2020-923126,2020-06-08,1,Vente,153000,11,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AM0608,,,14,69.48,5,,,,,,,,2,2,Appartement,72.00,3,,,,,,-1.7759770,43.3584880,000AM
2020-923162,2020-05-29,1,Vente,185000,30,,BD DE LA BAIE DE CHINGUDY,247,64700,64260,Hendaye,64,,,64260000AV0420,,,302,32.43,,,,,,,,,1,2,Appartement,32.00,1,,,,,,-1.7714230,43.3681590,000AV
2020-923167,2020-06-09,1,Vente,140000,25,,RUE DE L EGLISE,820,64700,64260,Hendaye,64,,,64260000AM0636,,,50010,,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7751680,43.3573460,000AM
2020-923170,2020-06-11,1,Vente,120000,9008,,CHE D AGORRETA,30,64700,64260,Hendaye,64,,,64260000AE0353,,,4,,,,,,,,,,1,2,Appartement,28.00,2,,,,,,-1.7665740,43.3550490,000AE
2020-923171,2020-05-27,1,Vente,122000,23,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD1211,,,45,40.18,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7566720,43.3623870,000AD
